selling_price,kms_driven,car_age,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_type_Manual,owner_type_Fourth & Above Owner,owner_type_Second Owner,owner_type_Test Drive Car,owner_type_Third Owner
650000,5000,6,True,False,False,False,True,False,True,False,False,False,False
225000,53122,13,False,False,False,True,False,False,True,False,True,False,False
245000,64111,12,False,False,False,False,False,False,True,False,False,False,False
221000,78892,14,False,False,False,True,False,False,True,False,False,False,False
271000,74113,14,False,False,False,True,False,False,True,False,False,False,False
290000,80000,13,False,False,False,True,False,False,True,False,False,False,False
525000,39000,8,False,False,False,True,False,False,True,False,False,False,False
377000,84775,13,False,False,False,True,False,False,True,False,False,False,False
95000,20778,13,False,False,False,True,False,False,True,False,False,False,False
763000,64441,10,True,False,False,False,False,False,True,False,False,False,False
450000,43192,10,False,False,False,True,False,False,True,False,False,False,False
140000,44416,11,False,False,False,True,False,False,True,False,False,False,False
701000,79991,9,True,False,False,False,False,False,True,False,False,False,False
277000,62601,14,True,False,False,False,False,False,True,False,True,False,False
520000,50000,7,False,False,False,True,True,False,False,False,False,False,False
550000,100000,8,True,False,False,False,True,False,True,False,False,False,False
260000,97000,14,True,False,False,False,True,False,True,False,False,False,True
420000,100000,10,True,False,False,False,True,False,True,False,False,False,False
35000,100000,23,False,False,False,True,True,False,True,False,False,False,True
1150000,20000,7,True,False,False,False,True,False,True,False,False,False,False
680000,46000,8,False,False,False,True,True,False,True,False,False,False,False
425000,40000,13,True,False,False,False,True,False,True,False,False,False,False
450000,70000,11,True,False,False,False,True,False,True,False,True,False,False
590000,89600,17,True,False,False,False,True,False,True,False,False,False,True
936999,60800,8,False,False,False,True,True,False,True,False,False,False,False
420000,104000,10,True,False,False,False,True,False,True,False,True,False,False
450000,80000,11,True,False,False,False,True,False,True,False,True,False,False
40000,69111,21,False,False,False,True,True,False,True,False,False,False,True
520000,70000,11,True,False,False,False,True,False,True,False,True,False,False
80000,120000,18,False,False,False,True,True,False,True,False,False,False,False
55000,40000,11,False,False,False,True,True,False,True,False,False,False,False
80000,100000,24,True,False,False,False,True,False,True,False,False,False,True
210000,20000,6,False,False,False,True,True,False,True,False,False,False,False
260000,50000,8,True,False,False,False,True,False,True,False,False,False,False
250000,70000,9,True,False,False,False,True,False,True,False,False,False,False
80000,90000,17,True,False,False,False,True,False,True,False,False,False,False
450000,150000,15,True,False,False,False,True,False,True,False,True,False,False
310000,120000,20,True,False,False,False,True,False,True,False,True,False,False
350000,90000,11,False,False,False,True,True,False,True,False,True,False,False
320000,100000,14,True,False,False,False,True,False,True,False,False,False,False
475000,90000,9,True,False,False,False,True,False,True,False,False,False,False
220000,140000,14,True,False,False,False,True,False,True,False,True,False,False
70000,60000,17,False,False,False,True,True,False,True,False,False,False,False
281000,40000,10,True,False,False,False,True,False,True,False,False,False,False
211000,80000,12,True,False,False,False,True,False,True,False,False,False,False
550000,11000,7,False,False,False,True,True,False,True,False,False,False,False
350000,110000,11,True,False,False,False,True,False,True,False,False,False,False
420000,19890,8,False,False,False,True,False,False,False,False,False,False,False
270000,20969,10,False,False,False,True,False,False,True,False,False,False,False
399000,20194,9,False,False,False,True,False,False,True,False,False,False,False
440000,34982,9,False,False,False,True,False,False,True,False,False,False,False
250000,44588,13,False,False,False,True,False,False,True,False,False,False,False
650000,57904,9,True,False,False,False,False,False,True,False,False,False,False
270000,59258,10,False,False,False,True,False,False,True,False,False,False,False
390000,60826,9,False,False,False,True,False,False,True,False,False,False,False
1500000,50000,7,True,False,False,False,True,False,True,False,False,False,False
225000,35000,11,False,False,False,True,True,False,True,False,False,False,False
900000,110000,10,True,False,False,False,True,False,True,False,True,False,False
1600000,40000,7,True,False,False,False,True,False,False,False,False,False,False
800000,10000,6,False,False,False,True,True,False,True,False,False,False,False
320000,50000,12,True,False,False,False,True,False,True,False,False,False,False
300000,25000,9,False,False,False,True,True,False,True,False,False,False,False
740000,25000,7,False,False,False,True,True,False,True,False,False,False,False
350000,1300,6,False,False,False,True,True,False,True,False,False,False,False
280000,40000,11,False,False,False,True,True,False,True,False,False,False,False
675000,50000,7,True,False,False,False,True,False,False,False,False,False,False
300000,20000,14,False,False,False,True,True,False,True,False,False,False,False
400000,76000,14,True,False,False,False,True,False,True,False,False,False,True
420000,100000,15,True,False,False,False,True,False,True,False,False,False,True
300000,120000,17,True,False,False,False,True,False,True,False,False,False,False
170000,70000,15,False,False,False,True,True,False,True,False,False,False,False
210000,70000,11,False,False,False,True,True,False,True,False,False,False,True
600000,60000,10,True,False,False,False,True,False,True,False,True,False,False
260000,38000,11,False,False,False,True,True,False,True,False,True,False,False
82000,19000,10,False,False,False,True,True,False,True,False,False,False,False
690000,75000,9,True,False,False,False,True,False,True,False,False,False,False
300000,70000,10,True,False,False,False,True,False,True,False,False,False,False
1250000,30000,8,True,False,False,False,True,False,True,False,False,False,False
799000,31707,8,True,False,False,False,True,False,True,False,False,False,False
1000000,180000,15,True,False,False,False,True,False,True,False,False,False,False
190000,90000,11,False,False,False,True,True,False,True,False,True,False,False
250000,30000,11,True,False,False,False,True,False,True,False,False,False,False
200000,60000,16,False,False,False,True,True,False,True,False,False,False,False
300000,90000,20,True,False,False,False,True,False,True,False,True,False,False
250000,120000,10,False,False,False,True,True,False,True,False,True,False,False
90000,70000,17,False,False,False,True,True,False,True,False,False,False,True
700000,160000,9,True,False,False,False,True,False,True,False,False,False,False
1750000,115992,13,True,False,False,False,False,False,False,False,False,False,True
290000,110000,8,False,False,False,True,True,False,True,False,True,False,False
1050000,97000,11,True,False,False,False,True,False,True,False,True,False,False
70000,100000,17,True,False,False,False,True,False,True,False,False,False,True
520000,41000,9,True,False,False,False,True,False,True,False,False,False,False
150000,90000,13,True,False,False,False,True,False,True,False,False,False,False
120000,90000,17,False,False,False,True,True,False,True,False,False,False,False
600000,25000,9,False,False,False,True,True,False,True,False,False,False,False
150000,70000,15,True,False,False,False,True,False,True,False,True,False,False
400000,60000,14,False,False,False,True,True,False,True,False,False,False,False
310000,30000,10,False,False,False,True,True,False,True,False,True,False,False
550000,30000,10,False,False,False,True,True,False,True,False,False,False,False
550000,60000,9,True,False,False,False,True,False,True,False,False,False,False
320000,73000,12,True,False,False,False,True,False,True,False,False,False,False
50000,100000,33,False,False,False,True,True,False,True,True,False,False,False
700000,50000,8,True,False,False,False,True,False,True,False,True,False,False
700000,110000,13,True,False,False,False,True,False,True,False,True,False,False
655000,84000,8,True,False,False,False,False,False,True,False,False,False,False
200000,110000,14,False,False,True,False,True,False,True,False,False,False,False
375000,150000,13,True,False,False,False,True,False,True,False,False,False,False
470000,109052,13,True,False,False,False,False,False,True,False,False,False,False
550000,90658,10,True,False,False,False,False,False,True,False,False,False,False
500000,110000,11,True,False,False,False,True,False,True,False,True,False,False
210000,25000,10,False,False,False,True,True,False,True,False,False,False,False
1451000,81000,12,True,False,False,False,False,False,False,False,False,False,False
245000,75000,16,True,False,False,False,False,False,False,False,False,False,False
700000,25552,8,False,False,False,True,False,False,True,False,True,False,False
300000,20000,7,False,False,False,True,True,False,True,False,False,False,False
350000,80000,8,True,False,False,False,True,False,True,False,False,False,False
635000,25000,8,False,False,False,True,False,False,False,False,False,False,False
325000,40700,13,False,False,False,True,True,False,True,False,False,False,False
1150000,65500,8,True,False,False,False,False,False,False,False,False,False,False
110000,42000,17,False,False,False,True,False,False,True,False,False,False,False
890000,8000,7,False,False,False,True,False,False,True,False,False,False,False
73000,80000,18,False,False,False,True,True,False,True,False,True,False,False
750000,6000,9,False,False,False,True,False,False,True,False,False,False,False
690000,11174,7,False,False,False,True,False,False,True,False,False,False,False
130000,120000,17,False,False,False,True,True,False,True,False,False,False,False
85000,85000,18,False,False,False,True,True,False,True,False,True,False,False
1575000,10000,7,False,False,False,True,True,False,False,False,False,False,False
325000,105000,12,True,False,False,False,True,False,True,False,False,False,False
85000,120000,27,False,False,False,True,True,False,True,False,True,False,False
860000,30000,7,True,False,False,False,False,False,True,False,True,False,False
690000,41000,8,True,False,False,False,True,False,True,False,False,False,False
650000,54000,12,True,False,False,False,False,False,True,False,False,False,False
375000,40000,11,True,False,False,False,True,False,True,False,False,False,False
525000,71000,12,True,False,False,False,False,False,True,False,False,False,False
330000,72500,9,False,False,False,True,False,False,True,False,False,False,False
280000,76600,12,False,False,False,True,False,False,True,False,False,False,False
470000,40000,11,False,False,False,True,True,False,True,False,False,False,False
350000,110000,14,True,False,False,False,True,False,True,False,False,False,False
480000,63000,13,False,False,False,True,False,False,True,False,False,False,False
620000,60000,9,True,False,False,False,True,False,True,False,False,False,False
250000,58000,11,False,False,False,True,True,False,True,False,False,False,False
78692,80000,15,False,False,False,True,True,False,True,False,True,False,False
350000,80000,13,True,False,False,False,True,False,True,False,False,False,False
250000,70000,12,False,False,False,True,True,False,True,False,True,False,False
260000,97700,14,False,False,False,True,True,False,True,True,False,False,False
640000,36000,9,True,False,False,False,True,False,True,False,True,False,False
220000,90000,17,True,False,False,False,True,False,True,False,True,False,False
465000,130000,10,True,False,False,False,True,False,True,False,False,False,False
229999,120000,15,True,False,False,False,True,False,True,False,True,False,False
425000,15000,7,False,False,False,True,True,False,True,False,False,False,False
95000,120000,17,False,False,False,True,True,False,True,False,False,False,True
170000,170000,13,False,False,True,False,True,False,True,False,False,False,True
229999,37500,9,False,False,False,True,True,False,True,False,True,False,False
45000,50000,26,False,False,False,True,True,False,True,False,False,False,True
479000,145000,18,False,False,False,True,True,False,True,False,False,False,True
340000,30000,9,False,False,False,True,True,False,True,False,False,False,False
620000,35000,9,False,False,False,True,True,False,True,False,False,False,False
270000,60000,13,True,False,False,False,True,False,True,False,False,False,False
400000,35000,7,True,False,False,False,True,False,True,False,False,False,False
260000,40000,10,False,False,False,True,True,False,True,False,False,False,False
48000,50000,22,False,False,False,True,True,False,True,True,False,False,False
100000,23800,10,False,False,False,True,True,False,True,False,True,False,False
490000,70000,10,True,False,False,False,True,False,True,False,False,False,False
120000,90000,15,False,False,True,False,True,False,True,False,True,False,False
125000,102000,17,False,False,False,True,True,False,True,False,True,False,False
190000,5000,6,False,False,False,True,True,False,True,False,False,False,False
500000,20000,14,False,False,False,True,True,False,True,False,False,False,False
1800000,99000,11,True,False,False,False,True,False,False,False,False,False,False
320000,90000,17,False,False,False,True,True,False,True,False,False,False,False
250000,47000,18,False,False,False,True,False,False,False,False,False,False,False
105000,90000,15,True,False,False,False,True,False,True,False,False,False,True
550000,20000,7,False,False,False,True,True,False,True,False,False,False,False
600000,1100,6,False,False,False,True,True,False,False,False,False,False,False
210000,40000,5,False,False,False,True,True,False,True,False,False,False,False
210000,15000,13,False,False,False,True,True,False,True,False,False,False,False
150000,40000,16,False,False,False,True,True,False,True,False,False,False,False
125000,60000,17,False,False,False,True,True,False,True,False,False,False,False
380000,20000,9,False,False,False,True,True,False,True,False,False,False,False
600000,5000,6,False,False,False,True,True,False,True,False,False,False,False
490000,27000,9,False,False,False,True,True,False,True,False,False,False,False
545000,38000,7,True,False,False,False,True,False,True,False,True,False,False
250000,25000,10,False,False,False,True,True,False,True,False,False,False,False
1050000,1100,5,False,False,False,True,True,False,True,False,False,False,False
100000,100000,18,False,False,False,True,True,False,True,False,False,False,False
250000,100000,11,True,False,False,False,True,False,True,False,True,False,False
100000,110000,18,False,False,False,True,True,False,True,False,False,False,False
350000,60000,9,True,False,False,False,True,False,True,False,True,False,False
370000,70000,13,True,False,False,False,True,False,True,False,True,False,False
121000,110000,21,False,False,False,True,True,False,True,False,True,False,False
570000,44077,8,False,False,False,True,False,False,False,False,False,False,False
785000,24000,8,True,False,False,False,True,False,True,False,False,False,False
850000,30000,7,True,False,False,False,True,False,True,False,False,False,False
375000,30000,9,False,False,False,True,True,False,True,False,True,False,False
619000,40000,8,False,False,False,True,True,False,True,False,False,False,False
335000,90000,14,True,False,False,False,True,False,True,False,True,False,False
500000,50000,19,True,False,False,False,True,False,True,False,False,False,False
60000,100000,22,False,False,False,True,True,False,True,False,True,False,False
210000,210000,10,True,False,False,False,True,False,True,False,False,False,False
1900000,20000,6,True,False,False,False,True,False,True,False,False,False,False
270000,70000,12,True,False,False,False,True,False,True,False,True,False,False
225000,100000,15,False,False,False,True,True,False,True,False,True,False,False
150000,160000,14,False,False,False,True,True,False,True,False,True,False,False
173000,70000,12,True,False,False,False,True,False,True,False,False,False,False
4800000,9422,7,True,False,False,False,True,False,False,False,False,False,False
710000,110000,8,True,False,False,False,True,False,False,False,False,False,False
1500000,20000,6,False,False,False,True,True,False,True,False,False,False,False
550000,20000,8,False,False,False,True,True,False,True,False,False,False,False
58000,70000,17,False,False,False,True,True,False,True,False,True,False,False
1200000,60000,13,False,False,False,True,True,False,False,False,False,False,True
500000,150000,12,True,False,False,False,True,False,True,False,False,False,False
120000,83000,16,False,False,False,True,True,False,True,False,True,False,False
300000,250000,13,True,False,False,False,True,False,True,False,False,False,False
300000,30000,7,False,False,False,True,True,False,True,False,False,False,False
295000,21000,10,False,False,False,True,True,False,True,False,False,False,False
587000,80000,7,False,False,False,False,True,False,True,False,False,False,False
430000,50000,13,False,False,False,True,True,False,True,False,True,False,False
123000,50000,18,False,False,False,True,True,False,True,False,True,False,False
450000,48500,13,True,False,False,False,True,False,False,False,True,False,False
130000,60000,18,False,False,False,True,True,False,True,False,False,False,True
110000,90000,15,True,False,False,False,True,False,True,False,True,False,False
200000,240000,15,True,False,False,False,True,False,True,False,False,False,True
320000,70000,10,False,False,False,True,True,False,True,False,True,False,False
300000,50000,11,False,False,False,True,True,False,True,False,False,False,False
350000,110000,9,False,False,False,True,True,False,True,False,False,False,False
800000,50000,7,False,False,False,True,True,False,True,False,False,False,False
270000,175000,9,True,False,False,False,True,False,True,False,False,False,False
540000,60000,8,False,False,False,True,True,False,True,False,False,False,False
160000,60000,14,False,False,False,False,True,False,True,False,True,False,False
340000,100000,12,True,False,False,False,True,False,True,False,True,False,False
350000,40000,8,False,False,False,True,True,False,True,False,True,False,False
300000,100000,14,True,False,False,False,True,False,True,False,False,False,False
330000,63000,12,True,False,False,False,True,False,True,False,False,False,False
325000,80000,9,False,False,False,False,True,False,True,False,True,False,False
250000,55000,12,True,False,False,False,True,False,True,False,False,False,False
250000,55000,12,True,False,False,False,True,False,True,False,False,False,False
240000,60000,10,False,False,False,True,True,False,True,False,False,False,False
545000,5000,5,False,False,False,True,True,False,True,False,False,False,False
300000,48000,10,False,False,False,True,False,False,True,False,False,False,False
240000,50000,8,False,False,False,True,True,False,True,False,False,False,False
360000,15000,7,False,False,False,True,True,False,True,False,False,False,False
250000,70000,13,True,False,False,False,True,False,True,False,False,False,False
475000,105000,6,True,False,False,False,False,False,False,False,False,False,False
600000,50000,9,True,False,False,False,True,False,True,False,True,False,False
150000,80000,15,True,False,False,False,True,False,True,False,True,False,False
700000,50000,8,True,False,False,False,True,False,True,False,False,False,False
1290000,5000,9,True,False,False,False,True,False,True,False,False,False,False
500000,10000,7,False,False,False,True,True,False,False,False,False,False,False
193000,45000,13,False,False,False,True,True,False,True,False,True,False,False
800000,10000,10,False,False,False,True,True,False,True,False,False,False,False
150000,50000,17,False,False,False,True,True,False,True,False,False,False,False
80000,40000,23,False,False,False,True,True,False,True,True,False,False,False
130000,100000,15,True,False,False,False,True,False,True,False,False,False,True
280000,80000,13,True,False,False,False,True,False,True,False,True,False,False
229999,110000,14,True,False,False,False,True,False,True,False,True,False,False
80000,120000,17,False,False,False,True,True,False,True,False,False,False,False
70000,10000,15,False,False,False,True,True,False,True,False,False,False,False
240000,60000,12,True,False,False,False,True,False,True,False,True,False,False
380000,72000,15,True,False,False,False,True,False,True,False,True,False,False
80000,110000,19,False,False,False,True,True,False,True,False,False,False,False
265000,50000,12,False,False,False,True,True,False,True,False,False,False,False
320000,25000,7,False,False,False,True,True,False,True,False,False,False,False
500000,120000,11,True,False,False,False,True,False,True,False,False,False,True
1300000,55000,9,True,False,False,False,True,False,True,False,False,False,False
1500000,35000,7,True,False,False,False,True,False,True,False,False,False,False
1800000,110000,9,True,False,False,False,True,False,False,False,False,False,False
600000,80000,11,True,False,False,False,True,False,True,False,True,False,False
420000,80000,7,False,False,False,True,True,False,True,False,False,False,False
140000,120000,16,False,False,False,True,True,False,True,False,False,False,False
300000,100000,15,True,False,False,False,True,False,True,False,True,False,False
100000,60000,19,False,False,False,True,False,False,True,False,True,False,False
350000,25000,8,False,False,False,True,False,False,True,False,False,False,False
850000,19000,7,False,False,False,True,False,False,True,False,False,False,False
140000,54000,17,False,False,False,True,False,False,True,False,False,False,False
550000,17100,10,False,False,False,True,False,False,True,False,True,False,False
525000,19000,8,False,False,False,True,False,False,False,False,False,False,False
470000,146000,10,True,False,False,False,False,False,True,False,False,False,False
900000,98000,12,True,False,False,False,False,False,False,False,False,False,False
500000,224642,14,True,False,False,False,False,False,True,False,True,False,False
80000,120000,27,False,False,False,True,True,False,True,False,True,False,False
175000,175000,14,True,False,False,False,True,False,True,False,False,False,False
1350000,15000,8,True,False,False,False,True,False,False,False,True,False,False
800000,50000,8,True,False,False,False,True,False,True,False,False,False,False
250000,15000,8,False,False,False,True,True,False,True,False,False,False,False
700000,25000,7,False,False,False,True,True,False,False,False,False,False,False
800000,25000,6,True,False,False,False,True,False,True,False,False,False,False
660000,69000,12,True,False,False,False,True,False,True,False,False,False,False
465000,60000,10,True,False,False,False,True,False,True,False,False,False,True
180000,222435,19,True,False,False,False,True,False,True,False,True,False,False
600000,66000,8,True,False,False,False,True,False,True,False,False,False,True
150000,110000,15,False,False,False,True,True,False,True,False,False,False,False
450000,78000,11,True,False,False,False,True,False,True,False,True,False,False
721000,10000,6,False,False,False,True,True,False,True,False,False,False,False
300000,35000,7,False,False,False,True,True,False,True,False,False,False,False
1000000,10000,6,True,False,False,False,True,False,True,False,False,False,False
300000,40000,9,False,False,False,True,True,False,True,False,False,False,False
450000,120000,12,True,False,False,False,True,False,True,False,False,False,False
79000,70000,28,False,False,False,True,True,False,False,False,False,False,False
545000,40000,8,True,False,False,False,True,False,True,False,False,False,False
844999,20000,7,True,False,False,False,True,False,True,False,False,False,False
700000,93000,9,True,False,False,False,True,False,True,False,False,False,False
650000,159000,9,True,False,False,False,True,False,True,False,False,False,False
525000,75000,11,True,False,False,False,True,False,True,False,True,False,False
110000,101100,19,True,False,False,False,True,False,True,False,False,False,True
180000,66000,14,True,False,False,False,True,False,True,False,False,False,False
280000,30000,13,False,False,False,True,True,False,True,False,True,False,False
400000,10000,6,False,False,False,True,True,False,True,False,False,False,False
625000,126000,13,True,False,False,False,True,False,True,False,True,False,False
535000,70000,10,True,False,False,False,True,False,True,False,False,False,False
459999,50000,8,True,False,False,False,True,False,True,False,False,False,False
300000,100000,15,True,False,False,False,True,False,True,False,False,False,False
280000,60000,18,False,False,False,True,True,False,False,False,False,False,False
500000,70000,11,False,False,False,True,True,False,True,False,False,False,False
1200000,1200,6,False,False,False,True,True,False,True,False,False,False,False
180000,134444,14,False,False,False,True,True,False,False,False,True,False,False
78000,120000,16,False,False,False,True,True,False,True,False,True,False,False
160000,120000,14,True,False,False,False,True,False,True,False,False,False,False
600000,238000,11,True,False,False,False,True,False,True,False,False,False,False
110000,100000,17,False,False,False,True,True,False,True,False,True,False,False
450000,110000,14,True,False,False,False,True,False,True,False,True,False,False
1350000,35000,6,True,False,False,False,True,False,True,False,False,False,False
120000,165000,22,False,False,False,True,True,False,True,False,True,False,False
1040000,42000,7,True,False,False,False,True,False,True,False,False,False,False
390000,70000,11,True,False,False,False,True,False,True,False,True,False,False
65000,60000,14,False,False,False,True,True,False,True,False,True,False,False
320000,115000,12,True,False,False,False,True,False,True,False,False,False,True
720000,70000,8,True,False,False,False,True,False,True,False,False,False,False
220000,80000,18,False,False,False,True,True,False,True,False,True,False,False
225000,65000,14,False,False,False,True,False,False,True,False,False,False,False
200000,150000,15,True,False,False,False,True,False,True,False,True,False,False
434999,75000,10,True,False,False,False,False,False,True,False,True,False,False
300000,63700,13,True,False,False,False,True,False,True,False,False,False,False
700000,74800,7,True,False,False,False,True,False,True,False,False,False,False
500000,105000,16,True,False,False,False,True,False,True,False,True,False,False
500000,40000,9,True,False,False,False,True,False,True,False,False,False,False
400000,90000,9,True,False,False,False,True,False,True,False,True,False,False
825000,75000,10,True,False,False,False,False,False,True,False,True,False,False
720000,15000,7,True,False,False,False,True,False,True,False,False,False,False
110000,30000,16,False,False,False,True,True,False,True,False,True,False,False
600000,100000,11,True,False,False,False,True,False,True,False,True,False,False
275000,155000,16,True,False,False,False,True,False,False,False,False,False,True
2349000,149000,13,True,False,False,False,True,False,False,False,True,False,False
740000,60000,8,True,False,False,False,True,False,True,False,False,False,False
800000,90000,8,True,False,False,False,True,False,True,False,False,False,False
1100000,100000,6,True,False,False,False,True,False,True,False,False,False,False
750000,100000,13,True,False,False,False,True,False,False,False,True,False,False
200000,90000,13,False,False,False,True,True,False,True,False,True,False,False
210000,75000,16,True,False,False,False,True,False,True,False,False,False,False
270000,120000,16,True,False,False,False,True,False,True,False,True,False,False
630000,90000,9,True,False,False,False,True,False,True,False,True,False,False
375000,55000,10,False,False,False,True,True,False,True,False,False,False,False
300000,70000,15,True,False,False,False,True,False,True,False,False,False,False
580000,95000,9,True,False,False,False,True,False,True,False,True,False,False
550000,50000,11,True,False,False,False,True,False,True,False,False,False,False
750000,50000,9,True,False,False,False,True,False,True,False,False,False,False
250000,60516,11,False,False,False,True,True,False,True,False,False,False,False
434999,235000,13,True,False,False,False,True,False,True,False,True,False,False
900000,76731,18,True,False,False,False,False,False,False,False,False,False,False
685000,64000,9,True,False,False,False,False,False,True,False,False,False,False
540000,65000,11,True,False,False,False,False,False,True,False,False,False,False
1165000,13000,7,False,False,False,True,False,False,False,False,False,True,False
610000,77000,11,True,False,False,False,False,False,True,False,False,False,False
254999,24000,14,False,False,False,True,False,False,True,False,False,False,False
280000,63840,11,False,False,False,True,False,False,True,False,False,False,False
370000,25000,8,False,False,False,True,True,False,True,False,False,False,False
459999,76400,14,True,False,False,False,True,False,True,False,True,False,False
42000,70000,27,False,False,False,True,True,False,True,False,False,False,True
190000,80000,14,True,False,False,False,True,False,True,False,False,False,True
165000,100000,15,False,False,False,True,True,False,True,True,False,False,False
710000,40000,8,True,False,False,False,True,False,True,False,False,False,False
1200000,15000,7,False,False,False,True,True,False,True,False,False,False,False
229999,70000,14,False,False,False,True,True,False,True,False,False,False,False
310000,15000,7,False,False,False,True,True,False,True,False,False,False,False
320000,40000,10,False,False,False,True,True,False,True,False,False,False,False
100000,54000,19,False,False,False,True,True,False,True,False,False,False,False
160000,90000,16,True,False,False,False,True,False,True,False,False,False,False
60000,52000,18,False,False,False,True,True,False,True,False,False,False,False
100000,200000,13,True,False,False,False,True,False,True,False,False,False,True
350000,35000,9,True,False,False,False,True,False,True,False,True,False,False
700000,60000,8,True,False,False,False,True,False,True,False,False,False,False
300000,31489,8,False,False,False,True,True,False,True,False,False,False,False
830000,40000,7,True,False,False,False,True,False,True,False,False,False,False
229999,70000,15,False,False,False,True,True,False,True,False,False,False,False
400000,100000,12,True,False,False,False,True,False,True,False,False,False,False
300000,70000,20,False,False,False,True,True,False,True,False,True,False,False
300000,50000,12,True,False,False,False,True,False,True,False,False,False,False
80000,180000,16,True,False,False,False,True,False,True,False,True,False,False
80000,50000,17,False,False,False,True,True,False,True,False,True,False,False
100000,90000,18,False,False,False,True,True,False,True,False,True,False,False
300000,110000,13,True,False,False,False,True,False,True,False,False,False,False
700000,26000,7,False,False,False,True,True,False,False,False,False,False,False
975000,65000,9,True,False,False,False,True,False,True,False,False,False,False
500000,130000,16,True,False,False,False,True,False,True,False,False,False,False
550000,75000,12,True,False,False,False,True,False,True,False,True,False,False
550000,110000,11,True,False,False,False,True,False,True,False,True,False,False
240000,50000,11,False,False,False,True,True,False,True,False,False,False,False
50000,80000,28,False,False,False,True,True,False,True,False,True,False,False
120000,80000,16,False,False,False,True,True,False,True,False,True,False,False
900000,60000,12,False,False,False,True,True,False,True,False,True,False,False
250000,90000,16,False,False,False,True,True,False,True,False,True,False,False
280000,36000,8,False,False,False,True,True,False,True,False,False,False,False
85000,87000,15,True,False,False,False,True,False,True,False,False,False,False
90000,80000,14,True,False,False,False,True,False,True,False,False,False,False
500000,50000,10,True,False,False,False,True,False,True,False,False,False,False
200000,60000,12,False,False,False,True,True,False,True,False,False,False,False
250000,50000,10,False,False,False,True,True,False,True,False,False,False,False
185000,40000,11,True,False,False,False,True,False,True,False,False,False,True
100000,60000,17,False,False,False,True,True,False,True,False,True,False,False
610000,55000,10,True,False,False,False,True,False,True,False,False,False,False
290000,80000,13,True,False,False,False,True,False,True,False,False,False,False
300000,295000,13,True,False,False,False,True,False,True,False,False,False,False
225000,80000,10,False,False,False,True,True,False,True,False,False,False,False
320000,50000,8,False,False,False,True,True,False,True,False,True,False,False
135000,158000,13,True,False,False,False,True,False,True,False,False,False,True
400000,400000,19,True,False,False,False,True,False,True,False,False,False,True
600000,19495,9,False,False,False,True,False,False,True,False,False,False,False
570000,62668,12,True,False,False,False,False,False,True,False,False,False,False
850000,85710,12,True,False,False,False,False,False,True,False,False,False,False
250000,55130,14,True,False,False,False,False,False,True,False,True,False,False
580000,63356,11,True,False,False,False,False,False,True,False,True,False,False
1680000,129627,13,True,False,False,False,False,False,True,False,False,False,False
180000,15000,15,False,False,False,True,True,False,True,False,False,False,False
300000,50000,8,False,False,False,True,True,False,True,False,False,False,False
269000,70000,13,False,False,False,True,True,False,True,False,True,False,False
231999,20000,7,False,False,False,True,True,False,True,False,False,False,False
150000,60000,14,False,False,False,True,True,False,True,False,False,False,True
495000,5000,8,False,False,False,True,True,False,True,False,False,False,False
700000,15000,11,False,False,False,True,True,False,True,False,False,False,False
400000,4400,7,False,False,False,True,True,False,True,False,True,False,False
599000,15000,6,True,False,False,False,True,False,True,False,False,False,True
421000,45000,12,True,False,False,False,True,False,True,False,False,False,False
841000,1000,7,True,False,False,False,True,False,True,False,False,False,False
295000,38500,11,False,False,False,True,True,False,True,False,False,False,False
220000,25000,14,False,False,False,True,True,False,True,False,False,False,False
250000,35000,12,True,False,False,False,True,False,True,False,False,False,False
1100000,110000,16,True,False,False,False,True,False,True,False,True,False,False
300000,40000,13,False,False,False,True,True,False,True,False,False,False,False
80000,110000,18,False,False,False,True,True,False,True,False,True,False,False
215000,20000,12,True,False,False,False,True,False,True,False,False,False,True
245000,14987,13,False,False,False,True,False,False,True,False,False,False,False
650000,25061,9,True,False,False,False,False,False,True,False,False,False,False
760000,42494,8,True,False,False,False,False,False,True,False,False,False,False
395000,44875,11,True,False,False,False,False,False,True,False,False,False,False
280000,89741,11,True,False,False,False,False,False,True,False,True,False,False
495000,65000,9,True,False,False,False,False,False,True,False,False,False,False
525000,35000,9,True,False,False,False,False,False,True,False,False,False,False
420000,347089,16,True,False,False,False,False,False,True,False,False,False,False
210000,34500,15,True,False,False,False,True,False,True,False,False,False,False
650000,30000,7,False,False,False,True,True,False,True,False,False,False,False
2300000,39000,7,True,False,False,False,True,False,False,False,False,False,False
525000,16000,6,True,False,False,False,True,False,True,False,False,False,False
195000,80000,15,False,False,False,False,True,False,True,False,True,False,False
650000,60000,9,True,False,False,False,True,False,True,False,False,False,False
540000,110000,10,True,False,False,False,True,False,True,False,False,False,False
180000,61000,11,False,False,False,True,True,False,True,False,False,False,False
980000,50000,7,True,False,False,False,True,False,True,False,False,False,False
250000,90000,11,True,False,False,False,True,False,True,False,False,False,False
550000,35000,7,False,False,False,True,True,False,False,False,False,False,False
509999,43000,10,False,False,False,True,True,False,True,False,True,False,False
320000,50000,8,False,False,False,True,True,False,True,False,False,False,False
275000,25000,9,False,False,False,True,True,False,True,False,False,False,False
